보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
비산2·3동 104-56,1,,대구광역시 서구 비산2·3동 104-56,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 104-23,1,,대구광역시 서구 비산2·3동 104-23,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 104-81,1,,대구광역시 서구 비산2·3동 104-81,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 111-11,1,,대구광역시 서구 비산2·3동 111-11,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 104-27,1,,대구광역시 서구 비산2·3동 104-27,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리2동 1130-97,1,,대구광역시 서구 평리2동 1130-97,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리2동 1130-111,1,,대구광역시 서구 평리2동 1130-111,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리2동 1118-14,1,,대구광역시 서구 평리2동 1118-14,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리2동 1179-73,1,,대구광역시 서구 평리2동 1179-73,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리2동 1097-21,1,,대구광역시 서구 평리2동 1097-21,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리2동 1127-62,1,,대구광역시 서구 평리2동 1127-62,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리2동 1130-22,1,,대구광역시 서구 평리2동 1130-22,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리2동 1139-44,1,,대구광역시 서구 평리2동 1139-44,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리2동 1179-60,1,,대구광역시 서구 평리2동 1179-60,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리2동 1177-15,1,,대구광역시 서구 평리2동 1177-15,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리2동 1127-37,1,,대구광역시 서구 평리2동 1127-37,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리2동 1118-8,1,,대구광역시 서구 평리2동 1118-8,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리2동 1185-115,1,,대구광역시 서구 평리2동 1185-115,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리2동 1096-6,1,,대구광역시 서구 평리2동 1096-6,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리2동 1137-48,1,,대구광역시 서구 평리2동 1137-48,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리2동 1179-1,1,,대구광역시 서구 평리2동 1179-1,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리2동 1179-62,1,,대구광역시 서구 평리2동 1179-62,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리2동 1185-121,1,,대구광역시 서구 평리2동 1185-121,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리2동 1137-54,1,,대구광역시 서구 평리2동 1137-54,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리2동 1111-1,1,,대구광역시 서구 평리2동 1111-1,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 239-8,1,,대구광역시 서구 내당1동 239-8,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 195-10,1,,대구광역시 서구 내당1동 195-10,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당1동 12-63,1,,대구광역시 서구 내당1동 12-63,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 1006-56,1,,대구광역시 서구 내당2·3동 1006-56,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 1035-10,1,,대구광역시 서구 내당2·3동 1035-10,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 1035-1,1,,대구광역시 서구 내당2·3동 1035-1,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 1030-1,1,,대구광역시 서구 내당2·3동 1030-1,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 1030-1,1,,대구광역시 서구 내당2·3동 1030-1,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 1030-7,1,,대구광역시 서구 내당2·3동 1030-7,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 1037-4,1,,대구광역시 서구 내당2·3동 1037-4,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 1037-10,1,,대구광역시 서구 내당2·3동 1037-10,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 1037-9,1,,대구광역시 서구 내당2·3동 1037-9,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 618-1,1,,대구광역시 서구 비산1동 618-1,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 567-27,1,,대구광역시 서구 비산1동 567-27,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 589-1,1,,대구광역시 서구 비산1동 589-1,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 736-21,1,,대구광역시 서구 비산1동 736-21,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 798-8,1,,대구광역시 서구 비산1동 798-8,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 623-2,1,,대구광역시 서구 비산1동 623-2,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 679-3,1,,대구광역시 서구 비산1동 679-3,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 802-6,1,,대구광역시 서구 비산1동 802-6,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 790-72,1,,대구광역시 서구 비산1동 790-72,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 741-2,1,,대구광역시 서구 비산1동 741-2,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 743-8,1,,대구광역시 서구 비산1동 743-8,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 729-12,1,,대구광역시 서구 비산1동 729-12,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 773-12,1,,대구광역시 서구 비산1동 773-12,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 698-4,1,,대구광역시 서구 비산1동 698-4,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 698-1,1,,대구광역시 서구 비산1동 698-1,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 706-6,1,,대구광역시 서구 비산1동 706-6,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 773-30,1,,대구광역시 서구 비산1동 773-30,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 707-5,1,,대구광역시 서구 비산1동 707-5,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 709-2,1,,대구광역시 서구 비산1동 709-2,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 741-2,1,,대구광역시 서구 비산1동 741-2,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 90-25,1,,대구광역시 서구 비산2·3동 90-25,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 90-42,1,,대구광역시 서구 비산2·3동 90-42,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 90-64,1,,대구광역시 서구 비산2·3동 90-64,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 139-3,1,,대구광역시 서구 비산2·3동 139-3,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 88-38,1,,대구광역시 서구 비산2·3동 88-38,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 90-37,1,,대구광역시 서구 비산2·3동 90-37,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 88-26,1,,대구광역시 서구 비산2·3동 88-26,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 89-7,1,,대구광역시 서구 비산2·3동 89-7,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 504-14,1,,대구광역시 서구 비산2·3동 504-14,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 89-2,1,,대구광역시 서구 비산2·3동 89-2,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 89-5,1,,대구광역시 서구 비산2·3동 89-5,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 434-168,1,,대구광역시 서구 비산2·3동 434-168,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 427-23,1,,대구광역시 서구 평리6동 427-23,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 427-25,1,,대구광역시 서구 평리6동 427-25,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 427-31,1,,대구광역시 서구 평리6동 427-31,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 435-54,1,,대구광역시 서구 평리6동 435-54,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 435-56,1,,대구광역시 서구 평리6동 435-56,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 435-52,1,,대구광역시 서구 평리6동 435-52,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 421-41,1,,대구광역시 서구 평리6동 421-41,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 428-33,1,,대구광역시 서구 평리6동 428-33,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 428-21,1,,대구광역시 서구 평리6동 428-21,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 435-36,1,,대구광역시 서구 평리6동 435-36,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 427-14,1,,대구광역시 서구 평리6동 427-14,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 435-14,1,,대구광역시 서구 평리6동 435-14,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 435-13,1,,대구광역시 서구 평리6동 435-13,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 435-23,1,,대구광역시 서구 평리6동 435-23,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 428-12,1,,대구광역시 서구 평리6동 428-12,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 629-16,1,,대구광역시 서구 평리6동 629-16,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 284-16,1,,대구광역시 서구 평리6동 284-16,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 614-42,1,,대구광역시 서구 평리6동 614-42,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 434-21,1,,대구광역시 서구 평리6동 434-21,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 601-21,1,,대구광역시 서구 평리6동 601-21,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 606-13,1,,대구광역시 서구 평리6동 606-13,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 610-29,1,,대구광역시 서구 평리6동 610-29,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 900-3,1,,대구광역시 서구 내당2·3동 900-3,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 971-23,1,,대구광역시 서구 내당2·3동 971-23,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 958-61,1,,대구광역시 서구 내당2·3동 958-61,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 -,1,,대구광역시 서구 내당2·3동 -,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 911-115,1,,대구광역시 서구 내당2·3동 911-115,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 924-17,1,,대구광역시 서구 내당2·3동 924-17,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 1006-12,1,,대구광역시 서구 내당2·3동 1006-12,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 900-17,1,,대구광역시 서구 내당2·3동 900-17,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 11-33,1,,대구광역시 서구 내당2·3동 11-33,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당2·3동 887-8,1,,대구광역시 서구 내당2·3동 887-8,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 567-6,1,,대구광역시 서구 비산1동 567-6,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 802-29,1,,대구광역시 서구 비산1동 802-29,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 773-4,1,,대구광역시 서구 비산1동 773-4,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 798-14,1,,대구광역시 서구 비산1동 798-14,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 767-1,1,,대구광역시 서구 비산1동 767-1,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 576-4,1,,대구광역시 서구 비산1동 576-4,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 644-9,1,,대구광역시 서구 비산1동 644-9,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 700-14,1,,대구광역시 서구 비산1동 700-14,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 576-7,1,,대구광역시 서구 비산1동 576-7,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 656-4,1,,대구광역시 서구 비산1동 656-4,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 660-1,1,,대구광역시 서구 비산1동 660-1,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 724-11,1,,대구광역시 서구 비산1동 724-11,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 710-6,1,,대구광역시 서구 비산1동 710-6,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 796-16,1,,대구광역시 서구 비산1동 796-16,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 813-8,1,,대구광역시 서구 비산1동 813-8,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 2100-67,1,,대구광역시 서구 비산1동 2100-67,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 726-12,1,,대구광역시 서구 비산1동 726-12,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 1101-35,1,,대구광역시 서구 비산1동 1101-35,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 1101-10,1,,대구광역시 서구 비산1동 1101-10,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산1동 835-7,1,,대구광역시 서구 비산1동 835-7,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 2389-0,1,,대구광역시 서구 비산2·3동 2389-0,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 85-25,1,,대구광역시 서구 비산2·3동 85-25,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 94-23,1,,대구광역시 서구 비산2·3동 94-23,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 102-42,1,,대구광역시 서구 비산2·3동 102-42,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 104-81,1,,대구광역시 서구 비산2·3동 104-81,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 434-110,1,,대구광역시 서구 비산2·3동 434-110,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 154-1,1,,대구광역시 서구 비산2·3동 154-1,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 504-45,1,,대구광역시 서구 비산2·3동 504-45,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 404-26,1,,대구광역시 서구 비산2·3동 404-26,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 95-10,1,,대구광역시 서구 비산2·3동 95-10,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 143-11,1,,대구광역시 서구 비산2·3동 143-11,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 76-3,1,,대구광역시 서구 비산2·3동 76-3,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리4동 1423-1,1,,대구광역시 서구 평리4동 1423-1,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리4동 1420-1,1,,대구광역시 서구 평리4동 1420-1,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 626-9,1,,대구광역시 서구 평리6동 626-9,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 625-4,1,,대구광역시 서구 평리6동 625-4,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 610-17,1,,대구광역시 서구 평리6동 610-17,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 611-25,1,,대구광역시 서구 평리6동 611-25,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 624-6,1,,대구광역시 서구 평리6동 624-6,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 610-10,1,,대구광역시 서구 평리6동 610-10,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 613-14,1,,대구광역시 서구 평리6동 613-14,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 618-14,1,,대구광역시 서구 평리6동 618-14,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 611-5,1,,대구광역시 서구 평리6동 611-5,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 435-84,1,,대구광역시 서구 평리6동 435-84,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 435-71,1,,대구광역시 서구 평리6동 435-71,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 620-7,1,,대구광역시 서구 평리6동 620-7,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 421-3,1,,대구광역시 서구 평리6동 421-3,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 434-36,1,,대구광역시 서구 평리6동 434-36,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 292-10,1,,대구광역시 서구 평리6동 292-10,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 285-5,1,,대구광역시 서구 평리6동 285-5,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 285-27,1,,대구광역시 서구 평리6동 285-27,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 285-28,1,,대구광역시 서구 평리6동 285-28,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 285-19,1,,대구광역시 서구 평리6동 285-19,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 290-5,1,,대구광역시 서구 평리6동 290-5,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 284-22,1,,대구광역시 서구 평리6동 284-22,,,,,053-663-2884,대구광역시 서구청,2019.6.11
평리6동 284-26,1,,대구광역시 서구 평리6동 284-26,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당4동 250-16,1,,대구광역시 서구 내당4동 250-16,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당4동 250-12,1,,대구광역시 서구 내당4동 250-12,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당4동 250-24,1,,대구광역시 서구 내당4동 250-24,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당4동 246-15,1,,대구광역시 서구 내당4동 246-15,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당4동 246-15,1,,대구광역시 서구 내당4동 246-15,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당4동 251-12,1,,대구광역시 서구 내당4동 251-12,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당4동 252-7,1,,대구광역시 서구 내당4동 252-7,,,,,053-663-2884,대구광역시 서구청,2019.6.11
내당4동 252-6,1,,대구광역시 서구 내당4동 252-6,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 941-7,1,,대구광역시 서구 비산7동 941-7,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 941-1,1,,대구광역시 서구 비산7동 941-1,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 940-23,1,,대구광역시 서구 비산7동 940-23,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 940-30,1,,대구광역시 서구 비산7동 940-30,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 940-16,1,,대구광역시 서구 비산7동 940-16,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 940-14,1,,대구광역시 서구 비산7동 940-14,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 940-6,1,,대구광역시 서구 비산7동 940-6,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 940-1,1,,대구광역시 서구 비산7동 940-1,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1834-15,1,,대구광역시 서구 비산7동 1834-15,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1834-13,1,,대구광역시 서구 비산7동 1834-13,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1673-0,1,,대구광역시 서구 비산7동 1673-0,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1676-6,1,,대구광역시 서구 비산7동 1676-6,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1672-0,1,,대구광역시 서구 비산7동 1672-0,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1665-0,1,,대구광역시 서구 비산7동 1665-0,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1818-3,1,,대구광역시 서구 비산7동 1818-3,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1821-5,1,,대구광역시 서구 비산7동 1821-5,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 2008-182,1,,대구광역시 서구 비산7동 2008-182,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1676-15,1,,대구광역시 서구 비산7동 1676-15,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1622-0,1,,대구광역시 서구 비산7동 1622-0,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1467-0,1,,대구광역시 서구 비산7동 1467-0,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1469-5,1,,대구광역시 서구 비산7동 1469-5,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1622-0,1,,대구광역시 서구 비산7동 1622-0,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1622-0,1,,대구광역시 서구 비산7동 1622-0,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1454-6,1,,대구광역시 서구 비산7동 1454-6,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1465-0,1,,대구광역시 서구 비산7동 1465-0,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1455-0,1,,대구광역시 서구 비산7동 1455-0,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1461-1,1,,대구광역시 서구 비산7동 1461-1,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 2009-65,1,,대구광역시 서구 비산7동 2009-65,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1487-3,1,,대구광역시 서구 비산7동 1487-3,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1453-1,1,,대구광역시 서구 비산7동 1453-1,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1451-0,1,,대구광역시 서구 비산7동 1451-0,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1446-0,1,,대구광역시 서구 비산7동 1446-0,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 2004-39,1,,대구광역시 서구 비산7동 2004-39,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 2003-31,1,,대구광역시 서구 비산7동 2003-31,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 2027-18,1,,대구광역시 서구 비산7동 2027-18,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 2028-34,1,,대구광역시 서구 비산7동 2028-34,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 2027-16,1,,대구광역시 서구 비산7동 2027-16,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 2027-16,1,,대구광역시 서구 비산7동 2027-16,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1760-0,1,,대구광역시 서구 비산7동 1760-0,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1773-0,1,,대구광역시 서구 비산7동 1773-0,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1775-0,1,,대구광역시 서구 비산7동 1775-0,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1782-3,1,,대구광역시 서구 비산7동 1782-3,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1785-0,1,,대구광역시 서구 비산7동 1785-0,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1790-7,1,,대구광역시 서구 비산7동 1790-7,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1793-0,1,,대구광역시 서구 비산7동 1793-0,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1799-0,1,,대구광역시 서구 비산7동 1799-0,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1801-3,1,,대구광역시 서구 비산7동 1801-3,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1804-0,1,,대구광역시 서구 비산7동 1804-0,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1890-3,1,,대구광역시 서구 비산7동 1890-3,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1890-3,1,,대구광역시 서구 비산7동 1890-3,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 911-20,1,,대구광역시 서구 비산7동 911-20,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1890-59,1,,대구광역시 서구 비산7동 1890-59,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1890-7,1,,대구광역시 서구 비산7동 1890-7,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1890-62,1,,대구광역시 서구 비산7동 1890-62,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1890-62,1,,대구광역시 서구 비산7동 1890-62,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1890-63,1,,대구광역시 서구 비산7동 1890-63,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1890-63,1,,대구광역시 서구 비산7동 1890-63,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1890-23,1,,대구광역시 서구 비산7동 1890-23,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1890-58,1,,대구광역시 서구 비산7동 1890-58,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1890-58,1,,대구광역시 서구 비산7동 1890-58,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1890-16,1,,대구광역시 서구 비산7동 1890-16,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산7동 1890-61,1,,대구광역시 서구 비산7동 1890-61,,,,,053-663-2884,대구광역시 서구청,2019.6.11
원대동 991-7,1,,대구광역시 서구 원대동 991-7,,,,,053-663-2884,대구광역시 서구청,2019.6.11
원대동 1324-4,1,,대구광역시 서구 원대동 1324-4,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 79-3,1,,대구광역시 서구 비산2·3동 79-3,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 89-3,1,,대구광역시 서구 비산2·3동 89-3,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 90-67,1,,대구광역시 서구 비산2·3동 90-67,,,,,053-663-2884,대구광역시 서구청,2019.6.11
비산2·3동 90-52,1,,대구광역시 서구 비산2·3동 90-52,,,,,053-663-2884,대구광역시 서구청,2019.6.11
